IDREF,Year_Reference,languages_Chinese,languages_English,languages_French,languages_Hindi,languages_Spanish,skill_SocialSciences,skill_Art,skill_Technology,missing_language,missing_skill,grade,exam_score,ProfileType,school,major,citizen_cntry,previous_degree,ethnicity,previous_state,male_gender,international,year_birth
1789,2015,0,0,0,0,0,0,0,0,1,1,2.9300001,640,Others,COOKCOLLEGE,OtherScience,USA,BachelorofScience,BlackNon-hispanic,NewYork,1,0,1984
1790,2015,0,1,0,0,0,0,0,0,0,0,3.3675001,620,Investments,CapePeninsulaUnivofTechnology,Architecture,Eritrea,,BlackNon-hispanic,NewJersey,1,1,1981
1791,2015,0,1,0,0,1,1,0,0,0,0,3.5904763,740,Client_oriented,BUCKNELLUNIVERSITY,Management,USA,,WhiteNon-hispanic,NewYork,0,0,1986
1792,2015,0,0,0,0,0,0,0,0,1,1,3.2642858,0,Client_oriented,COLBYCOLLEGE,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1987
1793,2015,0,0,0,0,0,0,0,0,1,1,3.1900001,0,Production,VASSARCOLLEGE,History,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1987
1794,2015,0,0,0,0,0,0,0,0,1,1,3.7658536,0,Others,CORNELLUNIVERSITY,Economics,USA,BachelorofScience,Hispanic,NewYork,0,0,1985
1795,2015,0,0,0,0,0,0,0,0,1,1,3.7974999,750,Client_oriented,,Economics,Israel,BachelorofArts,WhiteNon-hispanic,NewYork,1,1,1984
1796,2015,0,0,0,0,0,0,0,0,1,1,3.4949999,690,Unknown,DEPAULUNIVERSITY,FineArts,USA,BachelorofFineArts,WhiteNon-hispanic,NewYork,0,0,1985
1797,2015,0,0,0,0,0,0,0,0,0,1,3.4523809,710,Others,UNIVERSITYCALIFORNIASANDIEGO,Management,USA,BachelorofScience,AsianorPacificIslander,California,1,0,1985
1798,2015,0,0,0,0,0,0,0,0,1,1,3.3900001,0,Client_oriented,UNIVERSITYSOUTHERNCALIFORNIA,IndustrialRelations,USA,BachelorofArts,WhiteNon-hispanic,NewJersey,0,0,1985
1799,2015,0,1,0,0,0,0,0,0,0,0,3.655,740,Investments,UDESAOPAULO,Engineering,Brazil,BachelorofScience,WhiteNon-hispanic,ForeignCountry,1,1,1981
1800,2015,0,1,1,0,0,0,0,0,0,1,3.1275001,700,Production,TULANEUNIVERSITY,Psychology,USA,BachelorofScience,WhiteNon-hispanic,NewYork,0,0,1984
1801,2015,0,0,0,0,0,0,0,0,1,1,3.6775,0,Others,WASHINGTONUNIVERSITY,Mathematics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1987
1802,2015,0,0,0,0,0,0,0,0,1,1,3.4024999,740,Investments,UINT'LBUSINESS,Economics,Peop.Rep.China,BachelorofArts,,NewYork,1,1,1986
1803,2015,0,0,0,0,0,0,0,0,1,1,3.4487805,740,Others,PRINCETONUNIVERSITY,History,USA,BachelorofArts,Hispanic,,0,0,1986
1804,2015,0,0,0,0,0,0,0,0,1,1,3.5574999,730,Production,TUFTSUNIVERSITY,Psychology,USA,BachelorofScience,,NewYork,1,0,1983
1805,2015,0,0,0,0,0,0,0,0,1,1,3.6275001,720,Investments,,Accounting,Israel,BachelorofArts,WhiteNon-hispanic,ForeignCountry,1,1,1986
1806,2015,0,0,0,0,0,0,0,0,1,1,3.4974999,720,Production,THECOLLEGEOFNEWJERSEY,Chemistry,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1987
1807,2015,0,0,0,0,0,0,0,0,1,1,3.585,730,Client_oriented,UNIVERSITYMARYLANDCOLLEGEPARK,Finance,USA,BachelorofScience,WhiteNon-hispanic,NewJersey,1,0,1987
1808,2015,0,0,0,0,0,0,0,0,1,1,3.29,0,Unknown,MASSACHUSETTSINSTITUTETECHNOLOGY,PoliticalScience,USA,BachelorofScience,WhiteNon-hispanic,Ohio,1,0,1988
1809,2015,0,0,0,0,0,0,0,0,1,1,3.7149999,750,Investments,UNIVCALIFORNIALOSANGELES,Economics,USA,BachelorofArts,AsianorPacificIslander,California,1,0,1987
1810,2015,0,0,0,0,0,0,0,0,1,1,3.5902438,730,Others,EMORYUNIVERSITY,Marketing,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,0,0,1987
1811,2015,0,0,0,0,0,0,0,0,1,1,3.54,740,Others,TUFTSUNIVERSITY,Engineering,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1986
1812,2015,0,1,0,0,0,1,0,0,0,0,3.6975,730,Others,BRANDEISUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,Florida,1,0,1987
1813,2015,1,0,0,0,0,0,0,0,0,0,3.441129,680,Others,UNIVERSITYPENNSYLVANIA,PoliticalScience,USA,BachelorofArts,WhiteNon-hispanic,California,0,0,1988
1814,2015,0,0,0,0,0,0,0,0,1,1,3.5121951,680,Production,GEORGEWASHINGTONUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewJersey,0,0,1987
1815,2015,0,0,0,0,0,0,0,0,1,1,3.2547619,670,Unknown,TEXASTECHUNIVERSITY,Economics,USA,BachelorofArts,,Texas,1,0,1986
1816,2015,0,0,0,0,0,0,0,0,1,1,3.2325001,660,Client_oriented,BOWDOINCOLLEGE,Government,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1986
1817,2015,0,0,0,0,0,0,0,0,1,1,3.5250001,740,Investments,FUNDUNIVDEGETULIOVARGAS,Economics,Brazil,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,1,1,1986
1818,2015,0,0,0,0,0,0,0,0,1,1,3.3731706,680,Client_oriented,BOSTONUNIVERSITY,Other,USA,BachelorofArts,WhiteNon-hispanic,Maine,0,0,1986
1819,2015,0,0,0,0,0,0,0,0,1,1,3.4549999,690,Others,LAFAYETTECOLLEGE,IndustrialRelations,Brazil,BachelorofArts,WhiteNon-hispanic,California,1,1,1985
1820,2015,0,0,0,0,0,0,0,0,1,1,3.307317,680,Investments,MIDDLEBURYCOLLEGE,OtherSocial,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1985
1821,2015,0,0,0,0,0,0,0,0,1,1,3.6731708,720,Investments,UDELOSANDES,Economics,Colombia,BachelorofArts,,ForeignCountry,1,1,1985
1822,2015,0,0,0,0,0,0,0,0,1,1,3.655,760,Unknown,COLUMBIAUNIVCOLUMBIACOLL,Mathematics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1983
1823,2015,0,0,0,0,0,0,0,0,1,1,3.3952382,700,Investments,UIBERO-AMERICA,Economics,Mexico,BachelorofArts,,ForeignCountry,1,1,1985
1824,2015,0,0,0,0,0,0,0,0,1,1,3.6125,740,Others,DARTMOUTHCOLLEGE,Economics,Korea,BachelorofArts,AsianorPacificIslander,NewJersey,1,1,1983
1825,2015,0,0,0,0,0,0,0,0,1,1,3.6925001,690,Others,UNIVERSITYSOUTHERNCALIFORNIA,Economics,USA,BachelorofArts,WhiteNon-hispanic,California,0,0,1987
1826,2015,0,0,0,0,0,0,0,0,1,1,3.2238095,0,Client_oriented,UNIVERSITYCHICAGO,PoliticalScience,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1985
1827,2015,0,0,0,0,0,0,0,0,1,1,3.5074999,700,Others,UNIVERSITYVIRGINIA,OtherHumanities,USA,BachelorofArts,WhiteNon-hispanic,NewJersey,0,0,1987
1828,2015,1,1,0,0,0,0,0,0,0,0,3.3475001,750,Others,NATLTAIWANUNIV,Chemistry,Taiwan,BachelorofScience,,ForeignCountry,1,1,1984
1829,2015,0,0,0,0,0,0,0,0,1,1,3.5119047,710,Others,INSTITUTETECHMONTERREY,Engineering,Mexico,BachelorofScience,WhiteNon-hispanic,ForeignCountry,1,1,1984
1830,2015,0,0,0,0,0,0,0,0,1,1,3.6651163,760,Client_oriented,CORNELLUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1988
1831,2015,0,0,0,0,0,0,0,0,1,1,3.4666667,730,Unknown,UDELOSANDES,Engineering,Colombia,BachelorofEngineering/ExecProgram,,NewYork,0,1,1987
1832,2015,0,0,0,0,0,0,0,0,1,1,3.7025001,710,Production,CORNELLUNIVERSITY,Psychology,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1985
1833,2015,0,0,0,0,0,0,0,0,1,1,3.4024999,740,Client_oriented,UNIVERSITYMICHIGAN,Engineering,USA,BachelorofScience,AsianorPacificIslander,Florida,1,0,1982
1834,2015,0,0,0,0,0,0,0,0,1,1,3.2546217,730,Production,,Engineering,Australia,BachelorofEngineering/ExecProgram,WhiteNon-hispanic,ForeignCountry,0,1,1985
1835,2015,0,0,0,0,0,0,0,0,1,1,3.47,0,Client_oriented,GEORGEWASHINGTONUNIVERSITY,History,USA,BachelorofArts,WhiteNon-hispanic,RhodeIsland,0,0,1987
1836,2015,0,0,0,0,0,0,0,0,1,1,3.2650001,0,Investments,KENYONCOLLEGE,PoliticalScience,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1988
1837,2015,0,0,0,0,0,0,0,0,1,1,3.3225,660,Client_oriented,GEORGEWASHINGTONUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1986
1838,2015,0,1,0,1,1,1,0,0,0,0,3.3609755,750,Client_oriented,UDELHI,Engineering,India,BachelorofEngineering/ExecProgram,,ForeignCountry,1,1,1987
1839,2015,0,1,1,0,0,0,0,0,0,0,3.4756098,760,Investments,,Finance,France,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,1,1,1988
1840,2015,0,1,0,0,0,1,0,0,0,0,3.3,730,Client_oriented,UNIVILLINOISURBANA,Finance,Korea,BachelorofScience,,ForeignCountry,1,1,1983
1841,2015,0,0,0,0,0,0,0,0,1,1,3.2634146,740,Unknown,COLUMBIAUNIVSCHGENRLSTDS,FineArts,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1981
1842,2015,0,0,0,0,0,0,0,0,1,1,3.355372,760,Others,WELLESLEYCOLLEGE,Economics,Italy,BachelorofArts,,NewYork,0,1,1985
1843,2015,0,0,0,0,0,0,0,0,1,1,3.3292682,730,Others,CHULALONGKORNU-COMMRCEACCT,Finance,Thailand,BachelorofBusinessAdministration,,ForeignCountry,1,1,1986
1844,2015,0,0,0,0,0,0,0,0,1,1,3.71,760,Others,UNIVERSITYPENNSYLVANIA,Finance,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1981
1845,2015,0,0,0,0,0,0,0,0,1,1,3.78,740,Production,,Economics,Singapore,BachelorofArts,,ForeignCountry,0,1,1986
1846,2015,0,0,0,0,0,0,0,0,1,0,3.5474999,710,Production,CORNELLUNIVERSITY,BiologicalSciences,USA,BachelorofArts,WhiteNon-hispanic,Iowa,0,0,1989
1847,2015,0,0,0,0,0,0,0,0,1,1,3.4322581,760,Others,FUDANUNIV,Engineering,Peop.Rep.China,BachelorofEngineering/ExecProgram,,ForeignCountry,1,1,1986
1848,2015,0,0,0,0,0,0,0,0,1,1,3.6099999,760,Unknown,VANDERBILTUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1987
1849,2015,0,0,0,0,0,0,0,0,1,1,3.3,700,Others,YALEUNIVERSITY,Sociology,USA,BachelorofArts,BlackNon-hispanic,Texas,0,0,1988
1850,2015,0,0,0,0,0,0,0,0,1,1,3.6775,740,Unknown,CORNELLUNIVERSITY,Engineering,USA,BachelorofScience,AsianorPacificIslander,NewYork,1,0,1984
1851,2015,0,0,0,0,0,0,0,0,1,1,3.6928573,740,Investments,NANYANGTECHNOLOGICALUNIV,ComputerScience,India,BachelorofEngineering/ExecProgram,,ForeignCountry,0,1,1987
1852,2015,0,0,0,0,0,0,0,0,1,1,3.3499999,760,Unknown,BROOKLYNCOLLEGE,OtherBusiness,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1985
1853,2015,0,0,0,0,0,0,0,0,1,1,3.7175,740,Investments,UNIVERSITYDIPADOVA,Management,Italy,,WhiteNon-hispanic,NewYork,1,1,1985
1854,2015,0,0,0,0,0,0,0,0,1,1,3.6949999,760,Investments,LEHIGHUNIVERSITY,Engineering,USA,BachelorofScience,WhiteNon-hispanic,Pennsylvania,1,0,1987
1855,2015,0,0,0,0,0,0,0,0,1,0,3.2025001,0,Unknown,UNIVERSITYSOUTHERNCALIFORNIA,CommunicationAndJournalism,USA,BachelorofArts,WhiteNon-hispanic,Nevada,0,0,1990
1856,2015,0,0,0,0,0,0,0,0,1,1,3.4100001,720,Unknown,NATLCHENGCHIUNIV,ForeignLanguages,Taiwan,BachelorofArts,,NewYork,0,1,1983
1857,2015,0,0,0,0,0,0,0,0,1,1,3.7119048,0,Client_oriented,PRINCETONUNIVERSITY,Architecture,USA,BachelorofArts,AsianorPacificIslander,NorthCarolina,0,0,1987
1858,2015,0,0,0,0,0,0,0,0,1,1,3.6761904,720,Client_oriented,BRIGHAMYOUNGUNIVERSITY,Accounting,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1984
1859,2015,0,1,0,0,0,0,0,0,0,0,3.5550001,730,Others,,Engineering,Israel,BachelorofScience,WhiteNon-hispanic,NewYork,1,1,1982
1860,2015,0,0,0,0,0,0,0,0,1,1,3.552381,670,Others,TUFTSUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1988
1861,2015,0,0,0,0,0,0,0,0,1,1,3.2071428,730,Unknown,CORNELLUNIVERSITY,Architecture,USA,Other,AsianorPacificIslander,NewJersey,0,0,1984
1862,2015,0,0,0,0,0,0,0,0,1,1,3.7974999,770,Investments,UNIVERSITYNORTHCAROLINA,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1984
1863,2015,0,0,0,0,0,0,0,0,1,1,3.2953489,710,Unknown,ROCHESTERINSTITUTETECHNOLOGY,Finance,USA,BachelorofScience,WhiteNon-hispanic,NewJersey,1,0,1984
1864,2015,0,0,0,0,0,0,0,0,1,1,3.5225,680,Others,TUFTSUNIVERSITY,English,USA,BachelorofArts,WhiteNon-hispanic,SouthCarolina,0,0,1987
1865,2015,0,0,0,0,0,0,0,0,1,1,3.595,690,Unknown,CORNELLUNIVERSITY,History,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1986
1866,2015,0,0,0,0,0,0,0,0,1,1,3.5097561,690,Others,NORTHWESTERNUNIVERSITY,PoliticalScience,USA,BachelorofArts,AsianorPacificIslander,NewYork,0,0,1984
1867,2015,0,0,0,0,0,0,0,0,1,1,3.4575,730,Unknown,CORNELLUNIVERSITY,HotelAdministration,USA,BachelorofScience,WhiteNon-hispanic,NewYork,0,0,1985
1868,2015,0,0,0,0,0,0,0,0,1,1,3.4400001,700,Investments,INSTOFTEC&HIGHERSTUD-ITESM,Engineering,Mexico,BachelorofScience,,ForeignCountry,1,1,1986
1869,2015,0,0,0,0,0,0,0,0,1,1,3.6214285,620,Production,SYRACUSEUNIVERSITY,Engineering,USA,BachelorofScience,Hispanic,Illinois,0,0,1981
1870,2015,0,0,0,0,0,0,0,0,1,1,3.4675,750,Unknown,UBOMBAY,Engineering,India,BachelorofEngineering/ExecProgram,,,1,1,1987
1871,2015,0,0,0,0,0,0,0,0,1,1,3.5878048,740,Investments,PENNSYLVANIASTATEUNIVERSITY,Finance,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1986
1872,2015,0,0,0,0,0,0,0,0,1,1,3.2774999,710,Others,UNIVERSITYFLORIDA,Architecture,USA,,WhiteNon-hispanic,NewYork,0,0,1985
1873,2015,0,0,0,0,0,0,0,0,1,1,3.54,750,Others,UNIVERSITYGEORGIA,OtherBusiness,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,1,0,1983
1874,2015,0,0,0,0,0,0,0,0,1,1,3.4390244,730,Investments,EMORYUNIVERSITY,Finance,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,1,0,1985
1875,2015,0,0,0,0,0,0,0,0,1,1,3.4400001,730,Production,BUCKNELLUNIVERSITY,Management,USA,BachelorofScience,WhiteNon-hispanic,Pennsylvania,1,0,1985
1876,2015,0,0,0,0,0,0,0,0,1,1,3.5880952,750,Unknown,PRINCETONUNIVERSITY,OtherSocial,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1980
1877,2015,0,0,0,0,0,0,0,0,1,1,3.7024391,680,Others,UNIVERSITYVIRGINIA,OtherBusiness,USA,BachelorofScience,WhiteNon-hispanic,NewYork,0,0,1988
1878,2015,0,0,0,0,0,0,0,0,1,1,3.52,720,Investments,MIDDLEBURYCOLLEGE,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1987
1879,2015,0,0,0,0,0,0,0,0,1,1,3.4549999,740,Client_oriented,UNIVERSITYVIRGINIA,Economics,USA,BachelorofArts,,NewYork,1,0,1983
1880,2015,0,0,0,0,0,0,0,0,1,1,3.8499999,710,Client_oriented,GEORGEWASHINGTONUNIVERSITY,Finance,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,0,0,1984
1881,2015,0,0,0,0,0,0,0,0,1,1,3.5350001,0,Investments,SUNYCENTERSTONYBROOK,ComputerScience,Korea,BachelorofScience,,ForeignCountry,1,1,1982
1882,2015,0,0,0,0,0,0,0,0,1,1,3.1757576,730,Others,,Management,France,BachelorofScience,,ForeignCountry,1,1,1985
1883,2015,0,0,0,0,0,0,0,0,1,1,3.77,770,Others,UNIVERSITYMICHIGAN,Finance,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,Michigan,1,0,1988
1884,2015,0,1,0,0,1,0,0,1,0,0,3.585,760,Unknown,CORNELLUNIVERSITY,Engineering,USA,BachelorofScience,AsianorPacificIslander,NewJersey,1,0,1984
1885,2015,0,0,0,0,0,0,0,0,1,1,3.575,710,Others,,Economics,Israel,BachelorofArts,WhiteNon-hispanic,ForeignCountry,1,1,1981
1886,2015,0,0,0,0,0,0,0,0,1,1,3.5525,0,Unknown,UNIVERSITYPENNSYLVANIA,OtherBusiness,USA,BachelorofScience,,NewYork,0,0,1988
1887,2015,0,0,0,0,0,0,0,0,1,1,3.6390245,780,Others,UDELHI,Engineering,India,BachelorofEngineering/ExecProgram,,ForeignCountry,1,1,1987
1888,2015,0,0,0,0,0,0,0,0,1,1,3.615,760,Unknown,VIRGINIAPOLYTECHNICINSTSTATEUNIVERSITY,Finance,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1985
1889,2015,0,0,0,0,0,0,0,0,1,1,3.365,710,Others,UNIVERSITYCALIFORNIABERKELEY,BiologicalSciences,USA,BachelorofArts,AsianorPacificIslander,California,0,0,1985
1890,2015,0,0,0,0,0,0,0,0,1,1,3.6849999,770,Client_oriented,UNIVERSITYCALIFORNIABERKELEY,Engineering,USA,BachelorofScience,AsianorPacificIslander,California,1,0,1988
1891,2015,0,0,0,0,0,0,0,0,1,1,3.1800001,720,Investments,BRANDEISUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1983
1892,2015,0,0,0,0,0,0,0,0,1,1,3.4525001,750,Others,BOWDOINCOLLEGE,Economics,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1988
1893,2015,0,0,0,0,0,0,0,0,1,1,3.3475001,730,Client_oriented,SEOULNATIONALUNIV,Management,Korea,BachelorofBusinessAdministration,,ForeignCountry,1,1,1980
1894,2015,0,0,0,0,0,0,0,0,1,1,3.5121951,740,Investments,WASHINGTONUNIVERSITY,Mathematics,USA,,WhiteNon-hispanic,Maryland,1,0,1987
1895,2015,0,0,0,0,0,0,0,0,1,1,3.3975,0,Others,CORNELLUNIVERSITY,Other,USA,BachelorofScience,WhiteNon-hispanic,Colorado,1,0,1981
1896,2015,0,0,0,0,0,0,0,0,1,1,3.2341464,0,Investments,BOSTONCOLLEGE,PoliticalScience,USA,BachelorofArts,Hispanic,PuertoRico,1,0,1987
1897,2015,0,0,0,0,0,0,0,0,1,1,3.8275001,710,Unknown,,Engineering,UnitedKingdom,,WhiteNon-hispanic,ForeignCountry,1,1,1984
1898,2015,0,1,0,0,0,0,0,0,0,1,3.6275001,760,Others,CORNELLUNIVERSITY,IndustralRelations,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1984
1899,2015,0,0,0,0,0,0,0,0,1,1,3.5853658,680,Client_oriented,COLLEGEWILLIAM&MARYINVA,PoliticalScience,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1988
1900,2015,0,1,0,0,0,0,0,0,0,0,3.4731708,710,Unknown,CHULALONGKORNU-COMMRCEACCT,Engineering,USA,BachelorofEngineering/ExecProgram,AsianorPacificIslander,,1,0,1987
1901,2015,0,0,0,0,0,0,0,0,1,1,3.2634146,0,Unknown,PONTUCATOLICACHILE,Economics,Chile,BachelorofScience,,NewYork,1,1,1984
1902,2015,0,0,0,0,0,0,0,0,1,1,3.5219512,750,Unknown,BROWNUNIVERSITY,IndustrialRelations,USA,BachelorofArts,WhiteNon-hispanic,NewYork,0,0,1984
1903,2015,0,0,0,0,0,0,0,0,1,1,3.0699999,710,Unknown,TULANEUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,Louisiana,1,0,1985
1904,2015,0,0,0,0,0,0,0,0,1,1,3.3199999,710,Client_oriented,DENISONUNIVERSITY,Sociology,USA,BachelorofArts,WhiteNon-hispanic,Kentucky,0,0,1986
1905,2015,0,1,0,0,0,0,0,0,0,0,3.855,720,Investments,URSINUSCOLLEGE,Economics,USA,BachelorofArts,WhiteNon-hispanic,Pennsylvania,1,0,1985
1906,2015,0,0,0,0,0,0,0,0,1,1,3.7428572,760,Others,BIRLAINSTITUTEOFTECHNOLOGY,Engineering,India,BachelorofEngineering/ExecProgram,,ForeignCountry,1,1,1987
1907,2015,0,0,0,0,0,0,0,0,1,1,3.3724999,0,Unknown,UNIVERSIDADPANAMERICANA,Economics,Mexico,BachelorofArts,,ForeignCountry,1,1,1985
1908,2015,0,0,0,0,0,0,0,1,1,0,3.6949999,760,Others,INDIANINSTITUTEOFTECH,Mathematics,India,,,ForeignCountry,1,1,1985
1909,2015,0,0,0,0,0,0,0,0,1,1,3.5550001,680,Others,EMORYUNIVERSITY,Accounting,USA,BachelorofBusinessAdministration,WhiteNon-hispanic,NewYork,0,0,1988
1910,2015,0,0,0,0,0,0,0,0,1,1,3.4857142,730,Client_oriented,UNIVERSITYCALIFORNIABERKELEY,IndustrialRelations,USA,BachelorofArts,,California,0,0,1986
1911,2015,0,1,0,1,0,0,0,0,0,0,3.6285715,770,Investments,SAINTXAVIERCOLLEGE,Finance,India,,,NewJersey,1,1,1988
1912,2015,0,0,0,0,0,0,0,0,1,1,3.3341463,720,Others,COLUMBIAUNIVCOLUMBIACOLL,Philosophy,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1983
1913,2015,0,0,0,0,0,0,0,0,1,1,3.3975,710,Unknown,UNIVCALIFORNIALOSANGELES,Economics,USA,BachelorofArts,AsianorPacificIslander,California,0,0,1987
1914,2015,0,0,0,0,0,0,0,0,1,1,3.2874999,700,Others,,Economics,Canada,BachelorofArts,WhiteNon-hispanic,ForeignCountry,1,1,1985
1915,2015,0,0,0,0,0,0,0,0,1,1,3.4571428,710,Others,COLGATEUNIVERSITY,Economics,USA,BachelorofArts,WhiteNon-hispanic,Pennsylvania,1,0,1983
1916,2015,0,0,0,0,0,0,0,0,1,1,3.6112001,740,Client_oriented,RUTGERSSTATEUNIVERSITYRUTGERSCOLLEGE,Engineering,USA,,AsianorPacificIslander,NewJersey,1,0,1984
1917,2015,0,0,0,0,0,0,0,0,1,1,3.4749999,780,Client_oriented,UNIVCALIFORNIALOSANGELES,Mathematics,USA,BachelorofScience,,California,0,0,1987
1918,2015,0,0,0,0,0,0,0,0,1,1,3.4536586,690,Production,UNIVERSITYTEXAS,Finance,USA,BachelorofBusinessAdministration,AsianorPacificIslander,Texas,0,0,1987
1919,2015,0,0,0,0,0,0,0,0,1,1,3.5761905,730,Others,INDIANINSTITUTEOFTECH,Engineering,India,,,ForeignCountry,0,1,1987
1920,2015,0,0,0,0,0,0,0,0,1,1,3.6925001,0,Client_oriented,MASSACHUSETTSINSTITUTETECHNOLOGY,Engineering,Germany,BachelorofScience,,ForeignCountry,1,1,1987
1921,2015,0,0,0,0,0,0,0,0,1,0,3.405,0,Unknown,WASHINGTONUNIVERSITY,OtherHumanities,USA,BachelorofArts,WhiteNon-hispanic,NewYork,1,0,1985
1922,2015,0,0,0,0,0,0,0,0,1,1,3.6775,730,Investments,UNIVCALIFORNIALOSANGELES,Economics,USA,BachelorofArts,,California,1,0,1987
1923,2015,0,0,0,0,0,0,0,0,1,1,3.635,760,Client_oriented,DUKEUNIVERSITY,Engineering,USA,BachelorofScience,WhiteNon-hispanic,Florida,1,0,1985
1924,2015,0,0,0,0,0,0,0,0,1,1,3.8375001,710,Unknown,,Engineering,Spain,BachelorofEngineering/ExecProgram,WhiteNon-hispanic,ForeignCountry,1,1,1988
1925,2015,0,0,0,0,0,0,0,0,1,1,3.2925,700,Others,BARNARDCOLLEGE,Chemistry,USA,BachelorofArts,,Massachusetts,0,0,1986
1926,2015,0,0,0,0,0,0,0,0,1,1,3.5380952,770,Client_oriented,UNIVERSITYMICHIGAN,Other,USA,BachelorofArts,AsianorPacificIslander,NewYork,1,0,1987
1927,2015,0,0,0,0,0,0,0,0,1,1,3.5650001,0,Client_oriented,EMORYUNIVERSITY,BiologicalSciences,USA,BachelorofScience,WhiteNon-hispanic,NewYork,0,0,1988
1928,2015,0,0,0,0,0,0,0,0,1,1,3.2674999,0,Others,UNIVERSITYPENNSYLVANIA,Other,USA,BachelorofArts,BlackNon-hispanic,NewYork,0,0,1988
1929,2015,0,0,0,0,0,0,0,0,1,1,3.78,730,Client_oriented,BRANDEISUNIVERSITY,Economics,USA,BachelorofArts,AsianorPacificIslander,NewYork,1,0,1988
1930,2015,0,0,0,0,0,0,0,0,1,1,3.6780488,0,Unknown,UNIVERSITYPENNSYLVANIA,Other,Germany,BachelorofArts,,ForeignCountry,1,1,1987
1931,2015,1,1,0,0,0,0,0,0,0,1,3.2904761,700,Investments,WASHINGTONUNIVERSITY,Finance,USA,,AsianorPacificIslander,NewYork,0,0,1988
1932,2015,0,1,0,1,0,0,0,0,0,0,3.8634145,0,Investments,INDIANINSTITUTEOFTECH,Engineering,India,BachelorofTechnology,,ForeignCountry,0,1,1986
1933,2015,0,0,0,0,0,0,0,0,1,1,3.4224999,700,Others,UNIVERSITYMINNESOTAMINNEAPOLIS,Marketing,USA,BachelorofScience,WhiteNon-hispanic,Minnesota,0,0,1988
1934,2015,0,0,0,0,0,0,0,0,1,1,3.3275001,700,Client_oriented,,Engineering,Belgium,BachelorofScience,WhiteNon-hispanic,ForeignCountry,1,1,1985
1935,2015,0,1,0,0,0,0,0,0,0,0,3.8707316,760,Unknown,UNIVERSITYFORNATIONALANDWORLDECONOMY,IndustrialRelations,Bulgaria,BachelorofArts,WhiteNon-hispanic,ForeignCountry,1,1,1985
1936,2015,0,0,0,0,0,0,0,0,1,1,3.325,750,Others,BOSTONCOLLEGE,Philosophy,USA,BachelorofScience,WhiteNon-hispanic,NewYork,1,0,1985
1937,2015,0,0,0,0,0,0,0,0,1,1,3.1775,740,Others,,History,Lebanon,BachelorofArts,WhiteNon-hispanic,ForeignCountry,1,1,1987
1938,2015,0,0,0,0,0,0,0,0,1,1,3.3525,690,Unknown,HITOTSUBASHIUNIV,Statistics,Japan,,,,1,1,1984
1939,2015,0,0,0,0,0,0,0,0,1,1,3.9219513,730,Investments,WAKEFORESTUNIVERSITY,Finance,USA,BachelorofScience,AsianorPacificIslander,NewYork,1,0,1985
